8153	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:35:"18-Wlochy-Sanktuaria-Italii-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:43:"18-Wlochy-Sanktuaria-Italii-pdf-300x212.jpg";s:5:"width";i:300;s:6:"height";i:212;s:9:"mime-type";s
8154	_wp_attached_file	2021/01/18-Wlochy-Sanktuaria-Italii.pdf
8154	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:35:"18-Wlochy-Sanktuaria-Italii-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:43:"18-Wlochy-Sanktuaria-Italii-pdf-300x212.jpg";s:5:"width";i:300;s:6:"height";i:212;s:9:"mime-type";s
8155	_wp_attached_file	2021/01/19-Wlochy-Sladami-Swietego-z-Pietrelciny.pdf
8155	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:48:"19-Wlochy-Sladami-Swietego-z-Pietrelciny-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:56:"19-Wlochy-Sladami-Swietego-z-Pietrelciny-pdf-300x212.jpg";s:5:"width";i:300;s:6:"heigh
8156	_wp_attached_file	2021/01/19-Wlochy-Sladami-Swietego-z-Pietrelciny.pdf
8156	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:48:"19-Wlochy-Sladami-Swietego-z-Pietrelciny-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:56:"19-Wlochy-Sladami-Swietego-z-Pietrelciny-pdf-300x212.jpg";s:5:"width";i:300;s:6:"heigh
8157	_wp_attached_file	2021/01/20-Hiszpania-Sladami-sw.-Teresy-od-Jezusa.pdf
8157	_wp_attachment_metadata	a:1:{s:5:"sizes";a:4:{s:4:"full";a:4:{s:4:"file";s:49:"20-Hiszpania-Sladami-sw.-Teresy-od-Jezusa-pdf.jpg";s:5:"width";i:1495;s:6:"height";i:1058;s:9:"mime-type";s:10:"image/jpeg";}s:6:"medium";a:4:{s:4:"file";s:57:"20-Hiszpania-Sladami-sw.-Teresy-od-Jezusa-pdf-300x212.jpg";s:5:"width";i:300;s:6:"hei
8158	_wp_attached_file	2021/01/20-Hiszpania-Sladami-sw.-Teresy-od-Jezusa.pdf
